car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
8795,Audi,Model B,2021,12877,Petrol,Manual,3,30,17432
8796,VW,Model B,2021,66558,Petrol,Automatic,12,30,15962
8797,Audi,Model A,2013,131161,Petrol,Automatic,11,1,2145
8798,Dacia,Model B,2022,62353,Petrol,Manual,12,30,13249
8799,Hyundai,Model B,2012,164468,Petrol,Manual,4,30,3591
8800,Fiat,Model C,2022,47853,Petrol,Manual,12,1,10822
8801,Dacia,Model A,2025,15682,Diesel,Automatic,3,1,21582
8802,BMW,Model A,2018,85690,Petrol,Manual,3,10,3187
8803,Honda,Model C,2022,37860,Petrol,Manual,2,20,18883
8804,Ford,Model A,2025,19220,Petrol,Manual,6,20,24509
8805,Hyundai,Model C,2024,13670,Diesel,Automatic,1,1,19743
8806,Audi,Model A,2025,0,Petrol,Manual,5,30,30476
8807,Fiat,Model C,2021,56786,Petrol,Automatic,8,1,15689
8808,Audi,Model C,2025,0,Petrol,Manual,1,20,27208
8809,Fiat,Model A,2004,,Petrol,Manual,11,1,500
8810,Honda,Model B,2012,176106,Petrol,Automatic,4,1,3634
8811,Honda,Model C,2016,125972,Petrol,Manual,1,30,500
8812,Toyota,Model B,2021,65396,Petrol,Manual,5,20,11803
8813,Mercedes,Model C,2025,0,Diesel,Automatic,2,30,34008
8814,Toyota,Model B,2020,58399,Hybrid,Manual,10,1,9939
8815,Toyota,Model B,2024,0,Petrol,Automatic,5,1,21978
8816,Honda,Model A,2025,26220,Petrol,Manual,2,20,26811
8817,VW,Model C,2023,16724,Diesel,Automatic,6,30,21479
8818,Toyota,Model A,2020,,Petrol,Automatic,6,1,12590
8819,Toyota,Model C,2023,27810,Diesel,Manual,4,30,16525
8820,Fiat,Model C,2020,39893,Petrol,Automatic,5,30,9369
8821,Hyundai,Model B,2008,177829,Petrol,Automatic,10,30,500
8822,BMW,Model C,2025,83,Petrol,Manual,8,10,24808
8823,Hyundai,Model A,2012,149193,Petrol,Manual,3,30,500
8824,Dacia,Model B,2007,214658,Diesel,Manual,12,30,514
8825,Dacia,Model B,2025,15981,Petrol,Manual,4,10,21980
8826,Hyundai,Model B,2020,63374,Petrol,Manual,7,1,9785
8827,Ford,Model C,2024,23377,Petrol,Automatic,8,30,20244
8828,Audi,Model B,2020,66679,Petrol,Automatic,3,30,9908
8829,VW,Model C,2021,43254,Petrol,Automatic,4,10,17575
8830,VW,Model C,2018,68972,Hybrid,Automatic,7,20,8946
8831,Toyota,Model A,2020,63970,Diesel,Automatic,4,1,8849
8832,Audi,Model C,2021,49258,Diesel,Manual,4,20,12998
8833,Toyota,Model B,2025,13727,Petrol,Automatic,8,10,24708
8834,Ford,Model A,2022,33736,Petrol,Manual,10,30,11171
8835,Toyota,Model A,2025,0,Petrol,Manual,11,10,26534
8836,Ford,Model C,2004,248557,Petrol,Automatic,2,1,500
8837,Fiat,Model C,2022,22219,Diesel,Automatic,10,1,13672
8838,Toyota,Model C,2023,45703,Diesel,Manual,12,30,13760
8839,Dacia,Model C,2025,17094,Petrol,Manual,8,30,20421
8840,Honda,Model C,2004,233804,Diesel,Manual,8,20,500
8841,Mercedes,Model A,2023,36059,Petrol,Automatic,12,20,20641
8842,BMW,Model C,2025,0,Petrol,Manual,11,10,29889
8843,Toyota,Model C,2018,98779,Petrol,Manual,7,30,11178
8844,Audi,Model A,2025,,Petrol,Automatic,10,30,32180
8845,Hyundai,Model B,2001,250000,Diesel,Automatic,3,20,500
8846,VW,Model B,2025,0,Petrol,Manual,6,20,23672
8847,Fiat,Model B,2025,0,Diesel,Automatic,9,20,23480
8848,Ford,Model C,2024,19030,Petrol,Manual,4,30,25150
8849,Honda,Model A,2021,37486,Hybrid,Manual,6,1,13510
8850,Audi,Model B,2004,239400,Diesel,Automatic,3,20,1406
8851,Ford,Model B,2025,20937,Diesel,Manual,12,30,26044
8852,Ford,Model B,2022,69164,Petrol,Automatic,12,20,17029
8853,Toyota,Model C,2002,250000,Petrol,Automatic,6,20,500
8854,Dacia,Model B,2024,0,Petrol,Manual,3,1,13845
8855,Ford,Model B,2022,62452,Petrol,Manual,9,1,14001
8856,Hyundai,Model C,2012,132578,Petrol,Automatic,3,10,500
8857,Ford,Model A,2017,91432,Petrol,Automatic,3,20,7878
8858,Toyota,Model C,2006,228821,Petrol,Automatic,12,20,500
8859,VW,Model C,2023,52860,Petrol,Automatic,2,1,19582
8860,Audi,Model B,2024,25689,Petrol,Manual,5,10,26724
8861,Ford,Model A,2022,29043,Petrol,Manual,7,30,15915
8862,Toyota,Model C,2025,0,Diesel,Manual,2,1,24852
8863,Mercedes,Model A,2025,15032,Petrol,Automatic,1,10,30562
8864,Toyota,Model C,2023,15999,Petrol,Automatic,7,1,19294
8865,Toyota,Model B,2001,250000,Petrol,Automatic,2,30,500
8866,Mercedes,Model B,2024,0,Petrol,Automatic,4,30,29456
8867,Hyundai,Model C,2021,,Petrol,Manual,7,1,8363
8868,Honda,Model A,2023,31330,Petrol,Automatic,5,30,16005
8869,Toyota,Model C,2024,0,Hybrid,Automatic,9,1,22802
8870,Honda,Model A,2020,75474,Diesel,Automatic,12,20,13566
8871,Hyundai,Model B,2025,8321,Petrol,Automatic,10,20,26140
8872,BMW,Model A,2013,155100,Diesel,Automatic,12,1,500
8873,Honda,Model B,2024,6319,Hybrid,Automatic,5,1,19428
8874,Honda,Model B,2000,250000,Petrol,Automatic,4,1,500
8875,Fiat,Model C,2025,950,Hybrid,Automatic,3,1,22618
8876,Ford,Model B,2011,165777,Hybrid,Automatic,12,30,500
8877,Mercedes,Model A,2009,194557,Diesel,Automatic,5,10,2378
8878,Toyota,Model B,2020,78846,Petrol,Manual,9,10,11271
8879,Ford,Model C,2020,76124,Petrol,Automatic,9,30,7935
8880,BMW,Model B,2017,78272,Petrol,Manual,1,1,8520
8881,Fiat,Model A,2023,38781,Hybrid,Automatic,11,30,17806
8882,BMW,Model A,2021,65867,Petrol,Automatic,7,30,16884
8883,BMW,Model A,2003,250000,Diesel,Automatic,3,30,1165
8884,BMW,Model A,2020,67626,Petrol,Automatic,12,30,10387
8885,VW,Model B,2025,7410,Petrol,Automatic,10,1,24028
8886,Honda,Model C,2024,0,Hybrid,Automatic,8,1,22523
8887,Mercedes,Model A,2025,0,Diesel,Automatic,12,1,24772
8888,Fiat,Model C,2024,23262,Petrol,Manual,10,1,17838
8889,Audi,Model C,2020,52562,Hybrid,Automatic,2,30,10843
8890,Toyota,Model C,2009,206632,Diesel,Automatic,12,1,500
8891,Mercedes,Model B,2019,91574,Hybrid,Manual,8,1,13305
8892,Fiat,Model B,2025,17155,Petrol,Automatic,4,1,22350
8893,Hyundai,Model A,2025,29697,Hybrid,Automatic,11,30,23340
8894,VW,Model A,2022,34639,Diesel,Automatic,1,20,17321
8895,BMW,Model C,2000,,Hybrid,Automatic,9,20,500
8896,Honda,Model C,2014,136809,Petrol,Automatic,2,10,3314
8897,Ford,Model B,2020,59094,Petrol,Manual,2,20,5383
8898,Toyota,Model B,2023,32132,Diesel,Manual,5,10,16290
8899,Toyota,Model A,2007,190331,Petrol,Automatic,5,1,3382
8900,Fiat,Model B,2025,3073,Diesel,Automatic,8,10,21077
8901,BMW,Model B,2020,39338,Hybrid,Automatic,8,10,17164
8902,Ford,Model A,2025,0,Diesel,Automatic,9,20,28402
8903,Toyota,Model C,2025,10993,Petrol,Manual,3,20,24168
8904,VW,Model C,2025,0,Petrol,Automatic,11,1,23465
8905,Mercedes,Model C,2023,34464,Petrol,Automatic,11,30,23158
8906,Audi,Model B,2024,8688,Petrol,Automatic,3,20,25965
8907,Ford,Model C,2024,28596,Petrol,Manual,6,10,20843
8908,Dacia,Model A,2024,2524,Petrol,Automatic,7,1,22191
8909,Dacia,Model A,2023,0,Petrol,Manual,12,20,12285
8910,Audi,Model C,2025,3380,Diesel,Manual,12,30,21022
8911,Mercedes,Model A,2025,0,Petrol,Automatic,1,10,30557
8912,Ford,Model C,2025,0,Petrol,Automatic,12,20,25138
8913,Toyota,Model B,2025,0,Petrol,Automatic,1,1,29208
8914,Hyundai,Model B,2017,80884,Petrol,Automatic,7,30,4634
8915,Honda,Model C,2008,195824,Petrol,Manual,4,10,500
8916,Honda,Model C,2022,20368,Petrol,Manual,5,20,17000
8917,Ford,Model B,2022,14910,Petrol,Automatic,8,30,16249
8918,Mercedes,Model A,2025,23127,Petrol,Automatic,8,1,34999
8919,VW,Model B,2021,37827,Hybrid,Manual,3,20,5200
8920,Honda,Model B,2023,0,Petrol,Manual,12,1,20298
8921,Hyundai,Model A,2022,30586,Hybrid,Manual,1,30,9619
8922,Mercedes,Model A,2003,247129,Diesel,Automatic,5,30,500
8923,Toyota,Model B,2023,10725,Diesel,Automatic,11,30,16382
8924,Dacia,Model A,2025,10655,Petrol,Automatic,11,30,19594
8925,Ford,Model B,2015,113277,Petrol,Automatic,10,30,5904
8926,Fiat,Model A,2023,6711,Diesel,Manual,5,30,12364
8927,VW,Model A,2023,30693,Petrol,Automatic,9,1,17773
8928,Fiat,Model B,2015,137249,Petrol,Manual,10,30,3671
8929,Toyota,Model B,2012,164053,Petrol,Manual,8,1,3910
8930,BMW,Model A,2025,0,Petrol,Automatic,9,1,30525
8931,Hyundai,Model B,2021,31275,Petrol,Manual,7,30,16133
8932,Hyundai,Model C,2017,96711,Hybrid,Automatic,1,10,7080
8933,Ford,Model B,2015,116335,Petrol,Automatic,4,30,6318
8934,Ford,Model A,2024,7090,Petrol,Manual,9,20,21299
8935,Fiat,Model B,2023,9258,Petrol,Manual,4,30,18718
8936,Mercedes,Model C,2024,0,Petrol,Manual,6,1,25430
8937,Ford,Model A,2008,234116,Petrol,Manual,7,10,500
8938,BMW,Model C,2025,406,Petrol,Manual,9,30,25399
8939,Mercedes,Model A,2021,57631,Petrol,Automatic,4,1,16266
8940,Honda,Model B,2020,60093,Petrol,Manual,8,1,7279
8941,Hyundai,Model C,2022,36695,Petrol,Automatic,8,10,11751
8942,VW,Model A,2021,,Petrol,Automatic,11,10,16170
8943,Dacia,Model A,2025,0,Petrol,Manual,7,20,15646
8944,BMW,Model B,2025,0,Diesel,Manual,4,30,27861
8945,Toyota,Model C,2020,65793,Petrol,Automatic,7,20,12054
8946,Mercedes,Model B,2025,2817,Petrol,Automatic,2,10,31766
8947,BMW,Model B,2025,14074,Diesel,Manual,8,1,25298
8948,Audi,Model B,2025,11030,Petrol,Automatic,12,30,30420
8949,Audi,Model A,2018,71872,Petrol,Manual,7,20,10257
8950,Toyota,Model C,2023,40988,Diesel,Manual,4,1,17828
8951,Mercedes,Model B,2019,83475,Petrol,Manual,6,1,13620
8952,Honda,Model B,2025,10362,Diesel,Automatic,12,20,25049
8953,Fiat,Model B,2000,250000,Petrol,Automatic,11,10,500
8954,VW,Model C,2023,54659,Diesel,Automatic,11,30,14930
8955,Hyundai,Model B,2020,70348,Petrol,Manual,8,1,10171
8956,Hyundai,Model C,2020,68477,Diesel,Automatic,5,30,10342
8957,Toyota,Model C,2024,28224,Diesel,Manual,2,10,18239
8958,VW,Model A,2025,0,Petrol,Manual,12,20,24477
8959,Hyundai,Model A,2023,15452,Petrol,Automatic,3,30,17735
8960,Audi,Model A,2025,10101,Petrol,Manual,4,1,28381
8961,Fiat,Model C,2018,71152,Petrol,Automatic,10,1,8488
8962,Honda,Model C,2022,44891,Petrol,Automatic,5,10,19683
8963,BMW,Model A,2021,50352,Petrol,Automatic,8,1,13139
8964,Ford,Model B,2001,250000,Hybrid,Automatic,10,30,500
8965,VW,Model C,2023,24387,Diesel,Manual,7,1,15016
8966,Ford,Model B,2024,31576,Petrol,Manual,7,1,18941
8967,Audi,Model B,2023,25235,Diesel,Automatic,1,10,29482
8968,Honda,Model B,2025,1298,Petrol,Manual,7,20,23111
8969,Toyota,Model C,2023,28934,Petrol,Manual,6,30,19807
8970,Dacia,Model A,2006,234887,Petrol,Automatic,12,1,2370
8971,Hyundai,Model C,2011,163037,Hybrid,Manual,6,1,500
8972,Hyundai,Model C,2023,29253,Petrol,Automatic,8,20,18269
8973,Mercedes,Model A,2019,56263,Petrol,Manual,10,30,6830
8974,Toyota,Model A,2007,204013,Petrol,Manual,6,1,4384
8975,Toyota,Model C,2021,37932,Petrol,Automatic,4,1,7649
8976,Honda,Model C,2023,31046,Petrol,Automatic,12,1,18231
8977,BMW,Model B,2020,62403,Diesel,Manual,12,30,8735
8978,Ford,Model C,2025,0,Petrol,Manual,12,30,19130
8979,Toyota,Model B,2024,22361,Petrol,Automatic,4,1,25661
8980,Ford,Model A,2020,65682,Diesel,Automatic,4,30,10121
8981,BMW,Model C,2025,0,Petrol,Automatic,12,10,26668
8982,Toyota,Model A,2024,0,Diesel,Automatic,2,1,23012
8983,Hyundai,Model B,2024,0,Diesel,Automatic,9,1,15658
8984,Honda,Model B,2023,1997,Diesel,Automatic,4,10,18930
8985,Hyundai,Model B,2001,250000,Diesel,Automatic,10,1,500
8986,VW,Model A,2024,0,Diesel,Automatic,11,30,27137
8987,Fiat,Model A,2020,52570,Petrol,Manual,6,30,5218
8988,BMW,Model B,2025,0,Hybrid,Automatic,2,10,29773
8989,Audi,Model A,2025,15659,Petrol,Automatic,10,1,31080
8990,Honda,Model B,2023,37931,Hybrid,Automatic,1,1,18412
8991,Dacia,Model B,2018,83179,Petrol,Manual,1,20,9505
8992,VW,Model C,2016,126982,Petrol,Automatic,11,20,6061
8993,Honda,Model A,2020,29814,Diesel,Automatic,11,20,13976
8994,Mercedes,Model B,2022,64158,Petrol,Manual,8,1,12283
8995,Honda,Model A,2019,24716,Petrol,Manual,9,1,10673
8996,Honda,Model A,2022,37542,Petrol,Manual,12,1,15694
8997,Hyundai,Model B,2015,106629,Petrol,Automatic,1,1,4534
8998,Toyota,Model B,2025,0,Petrol,Automatic,3,20,30496
8999,Toyota,Model B,2010,189140,Petrol,Automatic,10,20,642
9000,BMW,Model B,2025,9481,Petrol,Automatic,4,30,32319
9001,BMW,Model A,2025,10025,Diesel,Automatic,3,1,31679
9002,Honda,Model C,2022,25072,Diesel,Automatic,6,30,16829
9003,Toyota,Model C,2025,0,Petrol,Automatic,10,10,28599
9004,Ford,Model A,2021,50928,Hybrid,Manual,3,30,10217
9005,VW,Model B,2024,23547,Petrol,Manual,6,30,19391
9006,BMW,Model C,2020,60047,Petrol,Automatic,7,1,15626
9007,Honda,Model C,2020,82222,Hybrid,Manual,3,20,10678
9008,Fiat,Model B,2023,24497,Petrol,Manual,6,30,16442
9009,Honda,Model C,2022,35989,Hybrid,Automatic,11,20,19762
9010,Honda,Model A,2023,34058,Petrol,Automatic,10,10,24962
9011,Honda,Model A,2019,90288,Diesel,Automatic,7,20,6607
9012,Toyota,Model A,2020,39761,Petrol,Manual,2,1,8322
9013,Mercedes,Model B,2008,187229,Diesel,Automatic,1,1,500
9014,Mercedes,Model A,2005,235301,Petrol,Automatic,1,1,500
9015,Mercedes,Model B,2018,131384,Petrol,Automatic,10,30,6296
9016,Hyundai,Model A,2007,212077,Petrol,Manual,9,30,500
9017,Audi,Model C,2010,178173,Petrol,Automatic,10,1,500
9018,Dacia,Model A,2025,9275,Petrol,Automatic,4,30,22588
9019,Hyundai,Model A,2003,250000,Hybrid,Automatic,2,10,500
9020,VW,Model A,2024,4364,Diesel,Automatic,9,1,22350
9021,VW,Model A,2019,89465,Diesel,Automatic,12,30,11405
9022,BMW,Model A,2025,0,Diesel,Automatic,6,30,33753
9023,Ford,Model B,2022,24508,Diesel,Automatic,10,1,18102
9024,Dacia,Model B,2020,77437,Diesel,Automatic,10,1,4223
9025,BMW,Model C,2022,36164,Hybrid,Automatic,11,30,17905
9026,Toyota,Model B,2021,29063,Hybrid,Automatic,1,20,18346
9027,BMW,Model A,2023,4161,Petrol,Automatic,12,10,23431
9028,Ford,Model B,2011,155835,Petrol,Automatic,11,10,2350
9029,Mercedes,Model A,2025,31,Petrol,Automatic,11,1,28556
9030,Honda,Model A,2021,55010,Petrol,Automatic,12,1,14822
9031,VW,Model A,2020,55064,Petrol,Automatic,8,1,12061
9032,Mercedes,Model C,2025,5774,Diesel,Manual,2,1,29227
9033,Hyundai,Model B,2020,53444,Petrol,Manual,11,20,3540
9034,BMW,Model A,2025,18358,Petrol,Automatic,2,30,34265
9035,Mercedes,Model B,2021,86277,Hybrid,Automatic,10,20,15325
9036,Toyota,Model A,2025,0,Petrol,Manual,6,30,20546
9037,Hyundai,Model A,2010,187198,Petrol,Automatic,1,30,500
9038,Fiat,Model B,2025,5976,Petrol,Manual,6,30,24666
9039,Audi,Model A,2025,2080,Petrol,Manual,10,20,27689
9040,BMW,Model C,2017,105798,Petrol,Manual,2,10,6549
9041,Hyundai,Model B,2014,139182,Petrol,Automatic,1,10,4806
9042,Ford,Model C,2020,52934,Petrol,Automatic,6,10,11025
9043,Mercedes,Model A,2025,19748,Diesel,Automatic,1,1,27727
9044,Ford,Model A,2018,87024,Diesel,Automatic,12,30,7043
9045,Fiat,Model C,2021,42227,Petrol,Automatic,11,1,15509
9046,BMW,Model A,2003,250000,Hybrid,Automatic,8,20,500
9047,BMW,Model B,2021,46256,Petrol,Automatic,1,1,12840
9048,Audi,Model B,2023,27824,Petrol,Manual,8,30,19441
9049,VW,Model C,2025,2631,Petrol,Automatic,9,30,22743
9050,Mercedes,Model B,2022,34051,Diesel,Manual,8,20,18315
9051,Hyundai,Model A,2025,6729,Petrol,Manual,12,1,24301
9052,Hyundai,Model B,2023,11325,Petrol,Automatic,11,10,20145
9053,Ford,Model C,2004,250000,Petrol,Automatic,5,30,500
9054,Mercedes,Model C,2020,33624,Diesel,Manual,9,30,19413
9055,Dacia,Model A,2023,4528,Petrol,Automatic,6,20,20457
9056,Honda,Model C,2025,27385,Hybrid,Manual,12,1,24054
9057,Honda,Model B,2025,0,Petrol,Manual,8,30,28336
9058,Dacia,Model A,2017,66600,Petrol,Automatic,8,1,5447
9059,Fiat,Model B,2017,77528,Petrol,Manual,7,20,500
9060,Honda,Model A,2016,134100,Petrol,Automatic,5,10,5426
9061,Toyota,Model A,2025,0,Petrol,Manual,2,30,20695
9062,BMW,Model A,2025,0,Petrol,Automatic,4,30,28377
9063,Fiat,Model A,2025,0,Petrol,Automatic,5,30,15797
9064,Hyundai,Model B,2021,43888,Petrol,Automatic,2,10,12647
9065,Toyota,Model A,2022,29459,Petrol,Manual,11,10,17026
9066,Hyundai,Model A,2022,28788,Petrol,Manual,1,20,12321
9067,Hyundai,Model A,2018,111842,Petrol,Manual,12,1,7438
9068,Audi,Model B,2022,18013,Petrol,Automatic,2,20,24277
9069,Ford,Model C,2003,250000,Petrol,Automatic,1,10,500
9070,Audi,Model C,2013,149079,Diesel,Automatic,12,30,1705
9071,Hyundai,Model C,2025,0,Petrol,Manual,12,30,19592
9072,Mercedes,Model A,2025,7298,Petrol,Manual,3,1,24551
9073,VW,Model C,2021,42002,Petrol,Automatic,2,30,13929
9074,Toyota,Model A,2022,41614,Hybrid,Manual,3,20,12171
9075,BMW,Model A,2020,58380,Petrol,Automatic,7,20,6604
9076,Mercedes,Model A,2025,0,Diesel,Manual,5,1,27020
9077,VW,Model B,2025,19591,Petrol,Automatic,5,1,28722
9078,Audi,Model B,2025,31056,Petrol,Automatic,11,10,26864
9079,Ford,Model C,2025,0,Petrol,Manual,12,1,22008
9080,Toyota,Model C,2016,,Petrol,Manual,12,30,7286
9081,VW,Model C,2020,82590,Petrol,Automatic,7,20,8806
9082,Honda,Model B,2022,64355,Hybrid,Automatic,4,20,16695
9083,Toyota,Model B,2020,57468,Diesel,Manual,7,20,4752
9084,Mercedes,Model B,2025,0,Petrol,Manual,11,30,25844
9085,Toyota,Model B,2020,58801,Petrol,Manual,1,1,8280
9086,Ford,Model B,2013,118881,Petrol,Automatic,12,1,1185
9087,VW,Model C,2021,43633,Diesel,Automatic,3,10,13170
9088,Mercedes,Model C,2025,25724,Petrol,Manual,4,1,30926
9089,VW,Model A,2017,93469,Diesel,Automatic,5,10,6193
9090,Mercedes,Model C,2023,8399,Petrol,Automatic,12,30,18428
9091,Audi,Model B,2021,55450,Petrol,Automatic,3,10,22379
9092,Honda,Model C,2007,61797,Petrol,Automatic,3,1,3014
9093,Toyota,Model A,2022,35003,Petrol,Automatic,10,1,12482
9094,VW,Model B,2025,0,Petrol,Automatic,12,1,25336
9095,Dacia,Model A,2022,20450,Petrol,Manual,2,20,9733
9096,Mercedes,Model C,2025,11064,Diesel,Automatic,7,10,29133
9097,Ford,Model C,2019,73738,Petrol,Manual,12,1,9394
9098,Fiat,Model B,2008,192359,Petrol,Automatic,12,20,3530
9099,Mercedes,Model B,2025,1793,Petrol,Automatic,12,1,29916
9100,Toyota,Model A,2020,50892,Petrol,Manual,12,1,11539
9101,Mercedes,Model B,2023,12243,Petrol,Automatic,4,1,24051
9102,Ford,Model C,2025,17460,Petrol,Automatic,3,1,24920
9103,VW,Model A,2020,,Petrol,Manual,12,1,12219
9104,VW,Model B,2025,0,Petrol,Manual,9,30,22957
9105,Honda,Model A,2013,146165,Petrol,Automatic,5,30,500
9106,VW,Model A,2019,71874,Petrol,Manual,9,30,5519
9107,BMW,Model A,2014,139305,Petrol,Automatic,4,10,1685
9108,Dacia,Model B,2025,0,Petrol,Automatic,8,10,19619
9109,Audi,Model C,2017,108937,Petrol,Manual,3,1,2741
9110,Mercedes,Model A,2025,5303,Petrol,Automatic,8,10,31811
9111,Dacia,Model C,2025,0,Petrol,Manual,12,30,14952
9112,Hyundai,Model A,2022,28683,Petrol,Automatic,10,30,14848
9113,Hyundai,Model A,2023,36616,Petrol,Automatic,9,20,17141
9114,Mercedes,Model A,2022,33742,Petrol,Automatic,4,30,17307
9115,Hyundai,Model A,2020,49516,Petrol,Manual,1,1,10102
9116,Ford,Model C,2022,30231,Hybrid,Automatic,9,1,18661
9117,VW,Model A,2023,35538,Hybrid,Automatic,8,30,16642
9118,Dacia,Model B,2025,0,Petrol,Manual,3,30,17749
9119,Mercedes,Model A,2025,0,Petrol,Manual,12,1,27157
9120,Honda,Model B,2025,16058,Petrol,Automatic,7,30,26533
9121,Hyundai,Model C,2025,0,Petrol,Automatic,8,1,26557
9122,Honda,Model B,2022,40092,Petrol,Automatic,4,20,15885
9123,BMW,Model A,2024,28301,Hybrid,Manual,11,20,24519
9124,Mercedes,Model C,2025,13384,Petrol,Automatic,12,10,30388
9125,Ford,Model B,2021,41399,Petrol,Manual,9,30,9751
9126,Toyota,Model C,2025,0,Petrol,Manual,2,1,25872
9127,Mercedes,Model A,2021,61571,Petrol,Automatic,2,1,17272
9128,Toyota,Model B,2023,38092,Hybrid,Automatic,6,1,17459
9129,Audi,Model B,2025,0,Petrol,Automatic,2,30,29883
9130,BMW,Model A,2025,0,Petrol,Manual,5,20,32729
9131,Mercedes,Model B,2018,88015,Petrol,Automatic,3,1,6400
9132,Fiat,Model B,2025,20503,Diesel,Manual,4,20,18094
9133,BMW,Model B,2022,52013,Petrol,Manual,12,1,16983
9134,Hyundai,Model A,2018,94400,Petrol,Automatic,10,1,6736
9135,Hyundai,Model B,2025,0,Petrol,Automatic,2,10,27182
9136,Ford,Model A,2023,19877,Petrol,Manual,9,30,18261
9137,Audi,Model B,2024,8665,Petrol,Automatic,1,1,27856
9138,Fiat,Model A,2020,81277,Petrol,Automatic,12,20,6650
9139,Honda,Model B,2022,32417,Petrol,Automatic,7,30,14447
9140,Mercedes,Model B,2023,42801,Diesel,Manual,7,20,21886
9141,Toyota,Model B,2021,,Petrol,Manual,4,10,12537
9142,Mercedes,Model C,2016,100636,Hybrid,Automatic,6,20,2325
9143,Toyota,Model A,2025,7221,Petrol,Manual,7,20,22351
9144,Honda,Model C,2022,59522,Petrol,Manual,9,30,14367
9145,Toyota,Model B,2025,0,Petrol,Manual,1,1,21663
9146,VW,Model A,2021,9558,Petrol,Manual,5,30,9066
9147,Dacia,Model C,2020,36537,Petrol,Automatic,5,30,9887
9148,Toyota,Model B,2021,52469,Petrol,Automatic,2,20,13877
9149,Toyota,Model B,2021,25878,Petrol,Automatic,3,1,19790
9150,VW,Model B,2023,11016,Diesel,Manual,3,30,20505
9151,Honda,Model C,2023,24185,Hybrid,Automatic,11,30,18694
9152,Toyota,Model A,2022,0,Petrol,Manual,9,10,14257
9153,Hyundai,Model B,2013,138304,Diesel,Automatic,12,1,4000
9154,Fiat,Model A,2022,18527,Petrol,Automatic,4,10,12407
9155,Ford,Model B,2015,,Petrol,Manual,12,1,7488
9156,Mercedes,Model A,2012,143967,Petrol,Manual,11,10,6582
9157,Honda,Model B,2025,0,Petrol,Automatic,6,1,30341
9158,Honda,Model C,2023,31042,Petrol,Automatic,8,30,18228
9159,Honda,Model B,2024,29947,Petrol,Automatic,8,1,23809
9160,Audi,Model C,2021,42533,Petrol,Manual,4,1,13155
9161,Honda,Model B,2025,0,Petrol,Manual,4,30,25745
9162,Honda,Model A,2024,5786,Petrol,Automatic,3,30,24423
9163,Audi,Model B,2025,0,Hybrid,Automatic,11,1,30545
9164,Fiat,Model B,2020,40668,Petrol,Automatic,7,1,8495
9165,Fiat,Model A,2025,0,Diesel,Automatic,5,30,20679
9166,Hyundai,Model B,2025,0,Petrol,Automatic,7,30,26978
9167,Toyota,Model A,2025,,Petrol,Manual,2,10,24404
9168,Toyota,Model C,2015,109643,Petrol,Manual,2,10,3826
9169,VW,Model B,2019,27875,Petrol,Automatic,10,10,7868
9170,Ford,Model A,2019,63194,Petrol,Automatic,12,20,3717
9171,Ford,Model A,2019,,Petrol,Automatic,5,20,10202
9172,Mercedes,Model C,2025,892,Petrol,Automatic,6,30,30666
9173,Ford,Model C,2003,250000,Petrol,Manual,5,1,2370
9174,Fiat,Model B,2007,216838,Petrol,Automatic,6,1,500
9175,BMW,Model A,2019,71389,Diesel,Automatic,6,10,9779
9176,Toyota,Model B,2016,,Petrol,Automatic,5,20,6578
9177,Honda,Model B,2017,74161,Petrol,Automatic,9,20,6728
9178,VW,Model C,2025,0,Diesel,Automatic,4,1,25792
9179,BMW,Model A,2023,39283,Petrol,Manual,12,1,18370
